CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL1140	175447	CHEMBL1140	175447	NIACINAMIDE	NIACINAMIDE	122.12	-.32	55.98	0	NC(=O)c1cccnc1	7731225	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL888	75901	CHEMBL888	75901	GEMCITABINE	GEMCITABINE	263.2	-1.39	108.38	0	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F	7663852	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL614	23522	CHEMBL614	23522	PYRAZINAMIDE	PYRAZINAMIDE	123.11	-1.04	68.87	0	NC(=O)c1cnccn1	7728803	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL428	1616	CHEMBL428	1616	TROVAFLOXACIN	TROVAFLOXACIN	416.35	-.27	99.76	0	N[C@@H]1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F	7782179	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1618305	1041256	CHEMBL1618305	1041256	NALOXONAZINE	NALOXONAZINE	650.76	3.22	130.58	1	Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)\C(=N\N=C\6/CC[C@@]7(O)[C@H]8Cc9ccc(O)c%10O[C@@H]6[C@]7(CCN8CC=C)c9%10)\CC[C@@]35O	7748092	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL131	27370	CHEMBL131	27370	PREDNISOLONE	PREDNISOLONE	360.44	1.26	94.83	0	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	7730537	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL16	921	CHEMBL16	921	PHENYTOIN	PHENYTOIN	252.27	2.79	61.69	0	OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3	7713237	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1454	384948	CHEMBL1454	384948	LEVAMISOLE	LEVAMISOLE	204.29	2.29	40.9	0	C1CN2C[C@@H](N=C2S1)c3ccccc3	7780694	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1282	250908	CHEMBL1282	250908	IMIQUIMOD	IMIQUIMOD	240.3	2.72	56.73	0	CC(C)Cn1cnc2c(N)nc3ccccc3c12	7656150	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL2338392	1528081	CHEMBL2338392	1528081		20	526.43	3.27	88.61	1	CO[C@@H]1COCC[C@@H]1NC2CCN(CC2)C(=O)c3nc(CF)nc(Nc4ccc(Cl)c(Cl)c4)c3C	12694499	Ki	=	.6	nM	9.22	Ki	=	.6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	947374	CHEMBL2344607	B	Displacement of [125I]MCP1 from CCR2 in human THP1 cell membranes after 8 hrs by scintillation counting analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	72272	CHEMBL2331291	24900677	ACS Med. Chem. Lett.	2013	4	4	371			
CHEMBL2338390	1528079	CHEMBL2338390	1528079		2	601.58	3.98	79.82	1	CO[C@@H]1COCC[C@@H]1NC2CCN(CC2)C(=O)c3nc(nc(N4CCc5cc(ccc5C4)C(F)(F)F)c3C)C(F)(F)F	12694501	Ki	=	2	nM	8.7	Ki	=	2	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	947374	CHEMBL2344607	B	Displacement of [125I]MCP1 from CCR2 in human THP1 cell membranes after 8 hrs by scintillation counting analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	72272	CHEMBL2331291	24900677	ACS Med. Chem. Lett.	2013	4	4	371			
CHEMBL3417232	1840440	CHEMBL3417232	1840440		38	579.49	6.76	41.57	2	COc1cc2C(CCc2cc1Br)N[C@@H]3CC[C@](C3)(C(C)C)C(=O)N4CCc5ccc(cc5C4)C(F)(F)F	15219821	Ki	=	4.5	nM	8.35	Ki	=	4.5	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1473182	CHEMBL3418234	B	Displacement of 0.1 nM [125I]CCL2 from human CCR2 expressing human U2OS cell membrane by scintillation spectrometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	91503	CHEMBL3414488	25666912	Eur. J. Med. Chem.	2015	93		121			
CHEMBL1171787	648480	CHEMBL1171787	648480		25	444.31	4.42	129.32	0	OC(=O)c1ccccc1Oc2ccc(Cl)cc2NS(=O)(=O)c3ccc(Cl)s3	3354683	Ki	=	5.012	nM	8.3	pKi	=	8.3				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	640105	CHEMBL1174375	F	Antagonist activity at human CCR2 expressed in CHO cells assessed as inhibition of MCP1-induced [35S]-GTPgammaS binding after 3 hrs	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	51632	CHEMBL1177762	20627722	Bioorg. Med. Chem. Lett.	2010	20	13	3961	449	CHEMBL3308072	CHO
CHEMBL3650409	1983208	CHEMBL3650409	1983208		65	506.6	3.55	57.7	1	CC[C@@H]1COCC[C@@H]1N[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4C[C@@H]5C[C@H]4CN5c6cc(ccn6)C(F)(F)F	15799872	Ki	=	6	nM	8.22	Ki	=	6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528545	CHEMBL3706065	B	BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays were performed in CHO cells expressing human CCR2B and GalphaÂ±16 coupling protein. All compounds were dissolved in DMSO and assays run at a final DMSO concentration of 0.5% (v/v). [125I]-labeled human MCP-1 was purchased from PerkinElmer. Unlabelled human MCP-1 was purchased from PeproTech.Compounds were serially diluted in DMSO before diluting into assay buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 0.5% BSA) with cryo preserved CHO cells expressing human CCR2B and the GalphaÂ±16 coupling protein (30x103/well) and [125I]-MCP-1 (50 pM). The reaction was incubated at room temperature for 90 minutes before transferring to GF/C filter membrane (PerkinElmer) pre-treated with 0.3% polyethyleneimine for 2 hours at 4 C. The filter membrane was washed six times with ice cold wash buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 500 mM NaCl, 0.01% (m/v) azide), dried, and sealed in a RLB sample bag (Agilent Technologies).	37	BindingDB Database				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			94621	CHEMBL3638389			2014						
CHEMBL2207081	1446722	CHEMBL2207081	1446722		14	417.7	4.08	85.26	0	Clc1ccc(Cn2ccnn2)c(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)c1	12182994	Ki	=	10	nM	8	pKi	=	8				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	882624	CHEMBL2212597	B	Binding affinity to human CCR2	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	66908	CHEMBL2202966	23079519	Bioorg. Med. Chem. Lett.	2012	22	23	7252			
CHEMBL3417229	1840437	CHEMBL3417229	1840437		35	595.67	7.12	54.46	2	COc1cc(c(F)cn1)c2ccc3C(CCc3c2)N[C@@H]4CC[C@](C4)(C(C)C)C(=O)N5CCc6ccc(cc6C5)C(F)(F)F	15219824	Ki	=	12	nM	7.92	Ki	=	12	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1473182	CHEMBL3418234	B	Displacement of 0.1 nM [125I]CCL2 from human CCR2 expressing human U2OS cell membrane by scintillation spectrometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	91503	CHEMBL3414488	25666912	Eur. J. Med. Chem.	2015	93		121			
CHEMBL2207101	1446742	CHEMBL2207101	1446742		34	451.25	4.35	85.26	0	FC(F)(F)c1cccc(c1)S(=O)(=O)Nc2cc(Cl)c(Cl)cc2Cn3ccnn3	12182999	Ki	=	12.59	nM	7.9	pKi	=	7.9				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	882642	CHEMBL2213079	B	Binding affinity to CCR2 by 35S-gamma-GTP membrane assay	1	Scientific Literature				Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			66908	CHEMBL2202966	23079519	Bioorg. Med. Chem. Lett.	2012	22	23	7252			
CHEMBL3417120	1840327	CHEMBL3417120	1840327		17a	538.57	6.97	32.34	2	CC(C)[C@@]1(CC[C@H](C1)NC2CCc3cc(ccc23)C(F)(F)F)C(=O)N4CCc5ccc(cc5C4)C(F)(F)F	15219838	Ki	=	13	nM	7.89	Ki	=	13	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1473182	CHEMBL3418234	B	Displacement of 0.1 nM [125I]CCL2 from human CCR2 expressing human U2OS cell membrane by scintillation spectrometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	91503	CHEMBL3414488	25666912	Eur. J. Med. Chem.	2015	93		121			
CHEMBL3417236	1840444	CHEMBL3417236	1840444		15b	549.47	6.77	32.34	2	CC(C)[C@@]1(CC[C@H](C1)N[C@H]2CCc3cc(Br)ccc23)C(=O)N4CCc5ccc(cc5C4)C(F)(F)F	15219817	Ki	=	24	nM	7.62	Ki	=	24	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1473182	CHEMBL3418234	B	Displacement of 0.1 nM [125I]CCL2 from human CCR2 expressing human U2OS cell membrane by scintillation spectrometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	91503	CHEMBL3414488	25666912	Eur. J. Med. Chem.	2015	93		121			
CHEMBL131243	217296	CHEMBL131243	217296		3	480.64	6.02	41.57	1	CN(Cc1ccc(NC(=O)C2=Cc3cc(ccc3CCC2)c4ccc(C)cc4)cc1)C5CCOCC5	1237780	Ki	=	28.84	nM	7.54	Log Ki	=	-7.54				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	41899	CHEMBL655691	B	Binding displacement of [125I]MCP-1 (0.14 nM) was measured on CHO cell membranes expressing human CCR2 (C-C chemokine receptor type 2)	1	Scientific Literature				Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			17190	CHEMBL1145994	12954060	J. Med. Chem.	2003	46	19	4070			
CHEMBL3650352	1983150	CHEMBL3650352	1983150		7	522.6	3.02	58.14	1	CO[C@@H]1COCC[C@@H]1N(C)[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4C[C@@H]5C[C@H]4CN5c6cc(ccn6)C(F)(F)F	15799781	Ki	=	30	nM	7.52	Ki	=	30	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528545	CHEMBL3706065	B	BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays were performed in CHO cells expressing human CCR2B and GalphaÂ±16 coupling protein. All compounds were dissolved in DMSO and assays run at a final DMSO concentration of 0.5% (v/v). [125I]-labeled human MCP-1 was purchased from PerkinElmer. Unlabelled human MCP-1 was purchased from PeproTech.Compounds were serially diluted in DMSO before diluting into assay buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 0.5% BSA) with cryo preserved CHO cells expressing human CCR2B and the GalphaÂ±16 coupling protein (30x103/well) and [125I]-MCP-1 (50 pM). The reaction was incubated at room temperature for 90 minutes before transferring to GF/C filter membrane (PerkinElmer) pre-treated with 0.3% polyethyleneimine for 2 hours at 4 C. The filter membrane was washed six times with ice cold wash buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 500 mM NaCl, 0.01% (m/v) azide), dried, and sealed in a RLB sample bag (Agilent Technologies).	37	BindingDB Database				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			94621	CHEMBL3638389			2014						
CHEMBL3417226	1840434	CHEMBL3417226	1840434		32	577.68	6.38	54.46	2	COc1cncc(c1)c2ccc3C(CCc3c2)N[C@@H]4CC[C@](C4)(C(C)C)C(=O)N5CCc6ccc(cc6C5)C(F)(F)F	15219827	Ki	=	41	nM	7.39	Ki	=	41	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1473182	CHEMBL3418234	B	Displacement of 0.1 nM [125I]CCL2 from human CCR2 expressing human U2OS cell membrane by scintillation spectrometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	91503	CHEMBL3414488	25666912	Eur. J. Med. Chem.	2015	93		121			
CHEMBL3417220	1840428	CHEMBL3417220	1840428		26	571.68	7.42	56.13	2	CC(C)[C@@]1(CC[C@H](C1)NC2CCc3cc(ccc23)c4cccc(c4)C#N)C(=O)N5CCc6ccc(cc6C5)C(F)(F)F	15219832	Ki	=	55	nM	7.26	Ki	=	55	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1473182	CHEMBL3418234	B	Displacement of 0.1 nM [125I]CCL2 from human CCR2 expressing human U2OS cell membrane by scintillation spectrometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	91503	CHEMBL3414488	25666912	Eur. J. Med. Chem.	2015	93		121			
CHEMBL1924012	1267623	CHEMBL1924012	1267623		10	582.93	6.14	96.11	2	Clc1ccc(Oc2ccc(cc2)C(=O)NCCN3CCCCC3)c(NS(=O)(=O)c4ccc(Cl)c(Cl)c4)c1	7946559	Ki	=	63	nM	7.2	Ki	=	63	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	791034	CHEMBL1925695	F	Antagonist activity at human CCR2 receptor expressed in CHO cells assessed as inhibition of MCP1-induced [35S]-GTPgammaS binding after 3 hrs	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	60364	CHEMBL1921745	22047688	Bioorg. Med. Chem. Lett.	2011	21	24	7291	449	CHEMBL3308072	CHO
CHEMBL2207095	1446736	CHEMBL2207095	1446736		28	404.89	3.61	113.5	0	Clc1ccc(Cn2ccnn2)c(NS(=O)(=O)c3csc4ccccc34)c1	12183009	Ki	=	63.1	nM	7.2	pKi	=	7.2				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	882642	CHEMBL2213079	B	Binding affinity to CCR2 by 35S-gamma-GTP membrane assay	1	Scientific Literature				Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			66908	CHEMBL2202966	23079519	Bioorg. Med. Chem. Lett.	2012	22	23	7252			
CHEMBL3358698	1822859	CHEMBL3358698	1822859		10	487.56	4.29	61.44	0	FC(F)(F)c1cccc(c1)C(=O)NCC(=O)NC2CCN(CC2)C3CCC(CC3)c4ccccc4	14981160	Ki	=	74	nM	7.13	Ki	=	74	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1437228	CHEMBL3383568	B	Displacement of [125I]CCL2 from CCR2 in human U2OS cell membranes by radioligand displacement assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	89818	CHEMBL3351763	25453791	Bioorg. Med. Chem. Lett.	2014	24	23	5377			
CHEMBL2207081	1446722	CHEMBL2207081	1446722		14	417.7	4.08	85.26	0	Clc1ccc(Cn2ccnn2)c(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)c1	12183012	Ki	=	79.43	nM	7.1	pKi	=	7.1				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	882639	CHEMBL2213076	F	Antagonist activity at CCR2 assessed as inhibition of CCL2-stimulated THP-1 cell chemotaxis in presence of 0.1% human serum	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	66908	CHEMBL2202966	23079519	Bioorg. Med. Chem. Lett.	2012	22	23	7252			
CHEMBL41275	58224	CHEMBL1178786	652736		4	495.67	4.66	38.33	0	[Cl-].Cc1ccc(cc1)c2ccc3CCCC(=Cc3c2)C(=O)Nc4ccc(C[N+](C)(C)C5CCOCC5)cc4	1255661	Ki	=	147.91	nM	6.83	Log Ki	=	-6.83				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	40347	CHEMBL651921	B	Binding affinity of compound (10 uM) towards E291Q receptor variant (mutant CCR2 receptor) using radioligand [125I]MCP-1 in HEK 293 cells	1	Scientific Literature				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			17190	CHEMBL1145994	12954060	J. Med. Chem.	2003	46	19	4070	722	CHEMBL3307715	HEK293
CHEMBL432713	78315	CHEMBL432713	78315		1	500.46	6.32	68.36	2	Oc1ccc2[nH]cc(C3CCN(CCCCCNC(=O)\C=C\c4ccc(Cl)c(Cl)c4)CC3)c2c1	1228993	Ki	=	165.96	nM	6.78	Log Ki	=	-6.78				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	40352	CHEMBL651926	B	Binding affinity of compound (10 uM) towards H121F receptor variant (mutant CCR2 receptor) using radioligand [125I]MCP-1 in HEK 293 cells	1	Scientific Literature				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			17190	CHEMBL1145994	12954060	J. Med. Chem.	2003	46	19	4070	722	CHEMBL3307715	HEK293
CHEMBL3417239	1840447	CHEMBL3417239	1840447		37c	563.49	7.02	32.34	2	CC(C)[C@@]1(CC[C@H](C1)N[C@@H]2C[C@@H](C)c3cc(Br)ccc23)C(=O)N4CCc5ccc(cc5C4)C(F)(F)F	15219814	Ki	=	199	nM	6.7	Ki	=	199	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1473182	CHEMBL3418234	B	Displacement of 0.1 nM [125I]CCL2 from human CCR2 expressing human U2OS cell membrane by scintillation spectrometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	91503	CHEMBL3414488	25666912	Eur. J. Med. Chem.	2015	93		121			
CHEMBL432713	78315	CHEMBL432713	78315		1	500.46	6.32	68.36	2	Oc1ccc2[nH]cc(C3CCN(CCCCCNC(=O)\C=C\c4ccc(Cl)c(Cl)c4)CC3)c2c1	1228994	Ki	=	229.09	nM	6.64	Log Ki	=	-6.64				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	40346	CHEMBL856950	B	Binding affinity of compound (10 uM) towards D284A receptor variant (mutant CCR2 receptor) using radioligand [125I]MCP-1 in HEK 293 cells	1	Scientific Literature				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			17190	CHEMBL1145994	12954060	J. Med. Chem.	2003	46	19	4070	722	CHEMBL3307715	HEK293
CHEMBL1924006	1267617	CHEMBL1924006	1267617		4	584.9	4.03	121.04	1	Clc1cnc(Oc2ccc(cc2)C(=O)NCCN3CCNCC3)c(NS(=O)(=O)c4ccc(Cl)c(Cl)c4)c1	7946574	Ki	=	251	nM	6.6	Ki	=	251	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	791035	CHEMBL1925745	F	Antagonist activity at human CCR2 receptor expressed in CHO cells assessed as inhibition of MCP1-induced [35S]-GTPgammaS binding after 3 hrs in presence of 5% human serum albumin	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	60364	CHEMBL1921745	22047688	Bioorg. Med. Chem. Lett.	2011	21	24	7291	449	CHEMBL3308072	CHO
CHEMBL1171758	648375	CHEMBL1171758	648375		7	403.84	4.17	101.08	0	OC(=O)c1ccccc1Oc2ccccc2NS(=O)(=O)c3ccc(Cl)cc3	3354720	Ki	=	251.19	nM	6.6	pKi	=	6.6				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	640105	CHEMBL1174375	F	Antagonist activity at human CCR2 expressed in CHO cells assessed as inhibition of MCP1-induced [35S]-GTPgammaS binding after 3 hrs	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	51632	CHEMBL1177762	20627722	Bioorg. Med. Chem. Lett.	2010	20	13	3961	449	CHEMBL3308072	CHO
